Id,Label,Degree Centrality,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality
4170,Universidad de Cantabria,0.00550422645960291,0.45948875440339626,5.079503105250526e-06,0.001058693061592329
4171,Donetsk Institute for Physics & Engineering named after O.O. Galkin of the National Academy of Sciences of Ukraine,0.00039315903282877927,0.37456741035269864,0.0,3.531435287445563e-05
4172,Ukrainian State University of Chemical Engineering,0.00039315903282877927,0.3748986660770875,0.0,3.572182722549161e-05
4173,Estonian Business School,0.00019657951641438963,0.3739066519661889,0.0,3.429944906183012e-05
4174,Opple Lighting,0.00019657951641438963,0.3739066519661889,0.0,3.429944906183012e-05
4175,Bright Dairy & Food Co Ltd,0.00039315903282877927,0.37531356057252474,0.0,4.251401802169862e-05
4176,Mediatek Incorporated,0.00019657951641438963,0.3739066519661889,0.0,3.429944906183012e-05
4177,Istituto per la Tecnologia delle Membrane (ITM-CNR),0.00039315903282877927,0.38669707335613834,0.0,9.50788406142865e-05
4178,Tribhuvan University,0.0011794770984863377,0.4357919986293155,1.7972041861511084e-05,0.00012882406500825934
4179,Institute of Hydrobiology CAS,0.011991350501277767,0.4587842712842713,2.2740888790906398e-05,0.001293219142290619
4180,Nesmeyanov Institute of Organoelement Compounds,0.0017692156477295067,0.4338592750533049,1.5953424448412374e-06,0.0003394105655573555
4181,China-Ukraine Institute of Welding Guangdong Academy of Sciences,0.000982897582071948,0.42935516542876434,3.6326632282907374e-09,0.0001516507384203387
4182,University Science & Technology Houari Boumediene,0.00019657951641438963,0.3739066519661889,0.0,3.429944906183012e-05
4183,University of Alaska Anchorage,0.0007863180656575585,0.4024206945653034,9.465624953232659e-07,7.829388929040145e-05
4184,Cold & Arid Regions Environmental & Engineering Research Institute CAS,0.00039315903282877927,0.41007658202337766,0.0,0.00010181471473607798
4185,Fujian Chuanzheng Communications College,0.00039315903282877927,0.3757848858683608,0.0,4.4442881991702064e-05
4186,Ningxia Polytechnic,0.00039315903282877927,0.37440200191359385,0.0,3.567826869136913e-05
4187,Hong Kong Branch of the Southern Marine Science & Engineering Guangdong Laboratory (Guangzhou),0.006290544525260468,0.4545210864903502,1.995467918696578e-05,0.0007883575738829078
4188,University of Innsbruck,0.0023589541969726755,0.4555794375783629,7.836736216163185e-07,0.0003146006428141216
4189,St. Petersburg Federal Research Center of the Russian Academy of Sciences,0.0005897385492431689,0.3784970238095238,0.0,4.497963378955901e-05
4190,Danish Technological Institute,0.00039315903282877927,0.3753412528591456,0.0,4.302715411186019e-05
4191,Durban University of Technology,0.00039315903282877927,0.37393413701852396,0.0,3.4352280839365996e-05
4192,University of Ilorin,0.00039315903282877927,0.37393413701852396,0.0,3.4352280839365996e-05
4193,University of Science & Technology of Bamako,0.00019657951641438963,0.3739066519661889,0.0,3.429944906183012e-05
4194,Advanced Micro Devices,0.000982897582071948,0.4103412115834476,6.26032581247307e-07,0.00014130055765277925
4195,Nanjing University of the Arts,0.000982897582071948,0.41273833671399596,1.073641785808481e-09,0.00015569613560509717
4196,Shangrao Normal University,0.0029486927462158445,0.46287534121929025,1.8070006553953227e-06,0.0005836977655329831
4197,Universite Hassiba Ben Bouali de Chlef,0.00039315903282877927,0.3744846878680801,0.0,4.0545172126249925e-05
4198,Dagestan State University,0.00039315903282877927,0.3747053624042428,0.0,3.653170455744899e-05
4199,Universite Saad Dahlab de Blida,0.00019657951641438963,0.40689489681650937,0.0,4.831879023184009e-05
4200,University of Sanya,0.00019657951641438963,0.40689489681650937,0.0,4.831879023184009e-05
4201,Shaanxi Xueqian Normal University,0.0013760566149007274,0.41577441765427053,3.678740516129715e-08,0.00014780706876506308
4202,Micro Materials Limited,0.0007863180656575585,0.42755084888216505,2.7607931635075224e-09,0.00012501773435571494
4203,Athabasca University,0.00019657951641438963,0.40689489681650937,0.0,4.831879023184009e-05
4204,Xianyang Normal University,0.002752113229801455,0.41878653165390634,5.009430836970146e-07,0.0002496734757650891
4205,Abo Akademi University,0.002752113229801455,0.43770435381173634,2.0788134156766377e-08,0.0006295769162435762
4206,Shaanxi Polytechnic Institute,0.00019657951641438963,0.40689489681650937,0.0,4.831879023184009e-05
4207,Ningxia Normal University,0.00039315903282877927,0.41906252574347147,0.0,0.00011301824750619267
4208,Xi'an University,0.003341851779044624,0.4313575850080556,4.0569221924149844e-07,0.0004094447571827845
4209,Pandit Deendayal Energy University,0.003341851779044624,0.4205174836736381,6.860091347873387e-06,0.00025651753482783794
4210,Manipal University Jaipur,0.002555533713387065,0.4348978370522356,5.053093724806765e-07,0.00024304611475223846
4211,Xi'an International Studies University,0.0005897385492431689,0.4081026875250702,0.0,7.548759357883741e-05
4212,University of Mannheim,0.001572636131315117,0.4179950698438784,0.0,0.00019312602695711775
4213,Xian Fanyi University,0.000982897582071948,0.40892282958199355,9.175403651206e-09,6.944731475949988e-05
4214,University West - Sweden,0.001572636131315117,0.40856156132037585,9.039767726659796e-07,5.4648569039146196e-05
4215,Tokyo Metropolitan University,0.004717908393945351,0.44470670513156746,2.6228681289216887e-06,0.0004938496807125652
4216,Bremen University of Applied Sciences,0.00019657951641438963,0.40689489681650937,0.0,4.831879023184009e-05
4217,Daffodil International University,0.001572636131315117,0.4413499913239632,4.639662108535605e-07,0.00017972242052326234
4218,Shangluo University,0.0011794770984863377,0.4189934931224776,6.634270424554207e-09,0.00015618756923759872
4219,Shaanxi University of Chinese Medicine,0.001572636131315117,0.40961430066833077,8.609209635340155e-08,0.00011943038747180376
4220,Lanzhou University of Finance & Economics,0.00039315903282877927,0.40921888826321295,0.0,6.928740329404306e-05
4221,National Institute of Measurement & Testing Technology,0.0005897385492431689,0.4252988880528384,0.0,8.94791051283255e-05
4222,Shaanxi Railway Institute,0.0013760566149007274,0.40767751242186245,4.791264340235144e-07,6.208960603097343e-05
4223,Medtronic,0.00019657951641438963,0.40689489681650937,0.0,4.831879023184009e-05
4224,Bank of Communications,0.00019657951641438963,0.40689489681650937,0.0,4.831879023184009e-05
4225,Illinois State University,0.0011794770984863377,0.4424247695251348,1.0039247867300082e-09,0.00028767227231377666
4226,University of Salamanca,0.003931590328287792,0.4479175838689795,3.08438093025141e-06,0.0004827506292737098
4227,University Brunei Darussalam,0.003931590328287792,0.4465022382164487,1.2756417855178023e-05,0.0004898311064024227
4228,Hellenic Mediterranean University,0.0017692156477295067,0.41813250041098143,7.509295748578435e-07,0.00019896605941479702
4229,Tongling University,0.001572636131315117,0.43482348918711,1.2901039744255199e-08,0.0001895721143753918
4230,Auckland University of Technology,0.0011794770984863377,0.4403185319830347,2.2641233305096017e-07,0.00016096340561011494
4231,SEGi University,0.00019657951641438963,0.40689489681650937,0.0,4.831879023184009e-05
4232,Samara State Technical University,0.001965795164143896,0.418614219881501,4.0707580496766065e-07,0.0001328805763543266
4233,Dalian Ocean University,0.00019657951641438963,0.40689489681650937,0.0,4.831879023184009e-05
4234,The People's Hospital of Longhua Shenzhen,0.000982897582071948,0.4233521970705726,0.0,0.00026066365983840495
4235,Uber Technologies Inc.,0.00019657951641438963,0.40689489681650937,0.0,4.831879023184009e-05
4236,Universidad Adolfo Ibanez,0.0017692156477295067,0.42173768860885424,4.843502126785477e-08,0.00027065003171851783
4237,Chongqing Electric Power Corp,0.00019657951641438963,0.40689489681650937,0.0,4.831879023184009e-05
4238,Eastern Michigan University,0.00039315903282877927,0.40692744580433565,0.0,4.922898634658338e-05
4239,Institut Teknologi Sepuluh Nopember,0.00019657951641438963,0.40689489681650937,0.0,4.831879023184009e-05
4240,Waikato Institute of Technology,0.00019657951641438963,0.40689489681650937,0.0,4.831879023184009e-05
4241,South Dakota State University,0.0017692156477295067,0.43356345350720193,2.9599546569028205e-06,0.00019816419288056817
4242,Guangzhou Civil Aviation College,0.000982897582071948,0.43661488284267447,0.0,0.00023099325137562821
4243,Bayero University,0.003735010811873403,0.44389179755671904,3.800123497785649e-06,0.0003765211532925649
4244,National Heart Centre Singapore,0.00019657951641438963,0.40689489681650937,0.0,4.831879023184009e-05
4245,University of Evansville,0.00019657951641438963,0.40689489681650937,0.0,4.831879023184009e-05
4246,Wannan Medical College,0.0013760566149007274,0.43463773069036227,1.1541589859491992e-07,0.00023719511010374358
4247,University of West Attica,0.001572636131315117,0.4354562574901558,1.989415842634127e-08,0.0001994270064796751
4248,Gansu University of Chinese Medicine,0.0007863180656575585,0.4162847790507365,1.120321863452328e-09,0.00012929299739641612
4249,Xizang Minzu University,0.0017692156477295067,0.41975410512418515,3.0134939762599375e-08,0.00022460823252188443
4250,University of Texas Health Science Center at San Antonio,0.002752113229801455,0.4236342438374417,8.484558684139237e-08,0.00037124489804254805
4251,Xi'an Aeronautical Polytechnic Institute,0.0017692156477295067,0.43482348918711,4.094007251512358e-08,0.0002908137158332613
4252,Centre Internacional de Metodes Numerics en Enginyeria (CIMNE),0.002555533713387065,0.43668984462185595,4.446596655862058e-08,0.00044326379099396613
4253,Konka,0.00019657951641438963,0.40689489681650937,0.0,4.831879023184009e-05
4254,University of Camerino,0.001965795164143896,0.44431828107258275,1.1113028423820116e-06,0.00027563344928162125
4255,The Institute of Materials Research SAS,0.004521328877530962,0.43456347172390225,2.603423160014016e-06,0.00045558073875327586
4256,Japan Steel Works Ltd.,0.00039315903282877927,0.41516363339590306,0.0,0.00010897189524901523
4257,Jazan University,0.002555533713387065,0.43330494037478706,5.748026310766e-06,0.0001620994132412704
4258,Clayton State University,0.00039315903282877927,0.41533311561071196,0.0,0.00011069233526125001
4259,Delhi Technological University,0.000982897582071948,0.42690500167841555,9.356612409296846e-07,0.00010919037650197286
4260,University of Malakand,0.003341851779044624,0.44389179755671904,4.11820818740271e-07,0.00042785618500231756
4261,Istituto per lo Studio dei Materiali Nanostrutturati (ISMN-CNR),0.000982897582071948,0.415706464002615,3.865110428910531e-09,0.00011986396091033673
4262,Jiangsu Food & Pharmaceutical Science College,0.001965795164143896,0.4376666953454358,2.7183774709829413e-08,0.0003758059140618455
4263,Xinyang Agriculture & Forestry University,0.0005897385492431689,0.41496043722979037,0.0,0.000111039115429085
4264,Oklahoma State University Center for Health Sciences,0.00039315903282877927,0.40692744580433565,0.0,4.98321131808711e-05
4265,National Engineering & Scientific Commission - Pakistan,0.00019657951641438963,0.40689489681650937,0.0,4.831879023184009e-05
4266,Weierstrass Institute for Applied Analysis & Stochastics,0.00019657951641438963,0.40689489681650937,0.0,4.831879023184009e-05
4267,Gyeongsang National University,0.0017692156477295067,0.4399377324223817,4.1025705079992906e-08,0.00015667973693192174
4268,Akita Prefectural University,0.003341851779044624,0.44728743515343355,5.643093675065355e-06,0.0004923107201032011
4269,Kazan National Research Technical University - KAI,0.0005897385492431689,0.4252988880528384,0.0,9.07230824610876e-05
4270,Deutsches Institut Entwicklungspolitik (DIE),0.00039315903282877927,0.40806995026472004,0.0,7.079896305007721e-05
4271,Lodz University of Technology,0.002555533713387065,0.4180637738330046,3.3037919831848203e-07,0.0001442694296913117
4272,Scania,0.00039315903282877927,0.4145208604954368,0.0,0.00010879891378088151
4273,Hangzhou Vocational & Technical College,0.0007863180656575585,0.42551233793391885,2.5482861341785337e-08,9.283436977765207e-05
4274,I. K. Gujral Punjab Technical University,0.004717908393945351,0.4488661431218565,8.911801464220715e-07,0.0006546283310496682
4275,University of St Gallen,0.000982897582071948,0.4265828092243187,1.67782458009251e-08,0.00012363080265554685
4276,China XD Group,0.0007863180656575585,0.4259042196918955,0.0,0.00011722289916168494
4277,Sulaiman AlRajhi University,0.00039315903282877927,0.40833199550489646,0.0,5.445318121676973e-05
4278,University of Babylon,0.006093965008846079,0.4408527602045238,1.6246856199410443e-05,0.000384208832478227
4279,Eastern Illinois University,0.00039315903282877927,0.40709026888604355,0.0,5.671633038173033e-05
4280,Universitat Internacional de Catalunya (UIC),0.00039315903282877927,0.40833199550489646,0.0,5.445318121676973e-05
4281,Springfield College,0.00039315903282877927,0.4069925594047524,0.0,5.095385684986687e-05
4282,LG Electronics,0.004914487910359741,0.45837087763561,9.713993760060955e-07,0.0006828633809611949
4283,Medical University of Graz,0.004914487910359741,0.45525326651154463,1.8404664613909743e-06,0.0007575144779453262
4284,Lanzhou University of Arts & Science,0.00039315903282877927,0.40692744580433565,0.0,4.844594466980517e-05
4285,Punjab Medical College,0.00039315903282877927,0.4144195519348269,0.0,0.00010913997613386182
4286,Changsha Medical University,0.0007863180656575585,0.4087256950024104,0.0,7.324764417671671e-05
4287,Institute of Infrastructure Technology Research & Management,0.002752113229801455,0.4353817185895241,6.77320016957559e-06,0.00022086344502653983
4288,Fujian Business University,0.00039315903282877927,0.4069925594047524,0.0,5.013990570844315e-05
4289,National University Tainan,0.0005897385492431689,0.4251211766672238,0.0,9.48139682589459e-05
4290,University of Bergamo,0.00039315903282877927,0.40833199550489646,0.0,5.445318121676973e-05
4291,Al-Mustaqbal University College,0.0013760566149007274,0.42576163374623366,1.4759830945468845e-06,0.0001050216656454129
4292,Torrens University Australia,0.00039315903282877927,0.4146560156504728,0.0,0.00010890564154866352
4293,Saint John's University,0.00039315903282877927,0.408299221446344,0.0,6.609443512918332e-05
4294,SSN College of Engineering,0.00039315903282877927,0.40692744580433565,0.0,4.892930633342456e-05
4295,Changzhou College of Information Technology,0.0007863180656575585,0.43227396329027873,7.315268695385924e-08,0.00014969364603415066
4296,Interuniversity Microelectronics Centre,0.001572636131315117,0.4344150298889838,2.9126614815358884e-09,0.00025475186279584513
4297,Hungarian Alfred Renyi Institute of Mathematics,0.001572636131315117,0.4305543800253914,1.755088810207955e-06,0.00030919122071201036
4298,University of Aegean,0.000982897582071948,0.40715543460861214,1.36609986501966e-07,5.032911418071366e-05
4299,AC2T Research GmbH,0.00039315903282877927,0.40725322232007044,0.0,5.206623091542013e-05
4300,Teerthanker Mahaveer University,0.00039315903282877927,0.415706464002615,0.0,0.00011158752748735502
4301,Natural History Museum London,0.01061529388637704,0.4575051713283569,7.951421608490237e-06,0.001549287527571127
4302,Harbor Branch Oceanographic Institute Foundation,0.00511106742677413,0.4475629069153616,6.356198644441005e-07,0.0008478076040059399
4303,Yamaguchi University,0.0007863180656575585,0.42565475692410676,2.8630447621559493e-09,0.00010204932873032905
4304,EMLYON Business School,0.000982897582071948,0.41635292191848094,8.278305521269973e-09,0.00013218439864613618
4305,Nanjing Vocational College of Information Technology,0.001572636131315117,0.440356648199446,5.041126536174806e-09,0.00017325182364129153
4306,Razumovsky Saratov State Medical University,0.0013760566149007274,0.41604645456775985,1.737118972964862e-08,0.00013366716121292183
4307,Yahoo! Japan Corporation,0.0013760566149007274,0.42870385976740266,0.0,0.0002695365695012691
4308,Gujarat Technological University,0.0007863180656575585,0.4069925594047524,0.0,4.887197885679851e-05
4309,Ferris State University,0.00039315903282877927,0.41425081433224753,0.0,0.00010792528903823697
4310,Electric Power Research Institute (EPRI),0.00039315903282877927,0.4146560156504728,0.0,0.00010858049442012819
4311,Gebze Technical University,0.000982897582071948,0.42569037656903763,3.220925357425443e-09,0.00011933471997812355
4312,Kochi University,0.0007863180656575585,0.42547674807627966,8.90394567250801e-07,9.6478653853418e-05
4313,University of Swat,0.0007863180656575585,0.40888996061409855,6.441850714850886e-09,5.7667411504480856e-05
4314,Hunan First Normal University,0.004914487910359741,0.45623318385650224,6.548337292877416e-07,0.0007569321210852294
4315,Hassan II University of Casablanca,0.00019657951641438963,0.40689489681650937,0.0,4.831879023184009e-05
4316,Islamic University College,0.00039315903282877927,0.40692744580433565,0.0,4.897702829102368e-05
4317,Osaka Institute of Technology,0.004521328877530962,0.44926256292501987,2.7256523451689096e-05,0.0004347800552282635
4318,Xi'an Physical Education University,0.000982897582071948,0.42010075150714343,2.232748220059889e-08,0.00014362288598282575
4319,University of Danang,0.00039315903282877927,0.4147574398695475,0.0,0.00010855947434081419
4320,Netflix Inc.,0.00039315903282877927,0.4074815764178148,0.0,6.214171778879616e-05
4321,Sanjiang University,0.0017692156477295067,0.447090877131306,9.865280790815577e-07,0.00022324871013324697
4322,Novosibirsk State Pedagogical University,0.001572636131315117,0.4187520579519262,5.93325242442001e-08,0.00018775683691174135
4323,Sohag University,0.001965795164143896,0.4174805088223225,3.4418126962806556e-07,0.0001268568405807712
4324,A*STAR - Data Storage Institute,0.001965795164143896,0.432936170212766,4.3997939642660955e-07,0.00024215735220491674
4325,Changping Laboratory,0.00039315903282877927,0.41906252574347147,0.0,0.00011301824750619267
4326,Industrial Technology Research Institute - Taiwan,0.0005897385492431689,0.41744624979484657,0.0,0.000131736149772724
4327,Sun Moon University,0.006290544525260468,0.45282179099163256,3.728963565844866e-07,0.000977885440672689
4328,Institute of Biotechnology of the Czech Academy of Sciences,0.0005897385492431689,0.4145884270578647,0.0,0.00010992738262187565
4329,Institute of Special Animal & Plant Sciences CAAS,0.009239237271476313,0.44089096897209223,4.203906048132118e-06,0.0010741809228559571
4330,Faculty of Sciences Sfax,0.001572636131315117,0.4263325511230305,4.407368011183368e-06,0.0001048754045878299
4331,Sichuan Engineering Technical College,0.0017692156477295067,0.43367433930093774,2.161820736266399e-08,0.00020230280936980259
4332,Hanoi University of Industry (HaUI),0.0011794770984863377,0.42565475692410676,1.7236350303719738e-06,9.524922809379152e-05
4333,National Neuroscience Institute (NNI),0.000982897582071948,0.4203090142939767,0.0,0.000193801188662236
4334,Cihan University Duhok,0.00039315903282877927,0.407579520871725,0.0,5.3326130310042614e-05
4335,Istituto di Geoscienze e Georisorse (IGG-CNR),0.0017692156477295067,0.419200659250103,3.1654693099081096e-08,0.00025917390990347057
4336,Moulay Ismail University of Meknes,0.0005897385492431689,0.40722062119756647,0.0,5.3936291228176706e-05
4337,Wuhan Botanical Garden CAS,0.012777668566935326,0.44123514615317894,1.6637388543259395e-06,0.0015333174035846665
4338,Wuhan Sports University,0.0007863180656575585,0.41577441765427053,0.0,0.00011812061586582343
4339,United Parcel Service,0.000982897582071948,0.4265470400804964,4.831388036138164e-09,0.00012051630136091518
4340,Singapore Centre for 3D Printing,0.0023589541969726755,0.4212836438923395,1.5662319387128144e-08,0.0003345081471178237
4341,Ecole des Ponts ParisTech,0.003735010811873403,0.44455125404177226,1.0093059257651867e-06,0.0004805934344095173
4342,National Supercomputing Center in Shenzhen,0.002555533713387065,0.4341555005547495,5.17216775650016e-06,0.0003215307419509048
4343,Institute of Nuclear Physics - Polish Academy of Sciences,0.0005897385492431689,0.41489274936791454,0.0,0.0001102919733391364
4344,Guangxi Academy of Agricultural Sciences,0.00039315903282877927,0.4147236262840372,0.0,0.00010895992821952785
4345,Khazar University,0.0005897385492431689,0.40741630626301456,0.0,5.943286433334467e-05
4346,Indian Institute of Technology (IIT) - Patna,0.00039315903282877927,0.40692744580433565,0.0,4.9436217612296725e-05
4347,Exponent,0.0007863180656575585,0.41533311561071196,0.0,0.00023286574939909504
4348,Institute of Scientific Instruments of the Czech Academy of Sciences,0.0005897385492431689,0.4150620104438642,0.0,0.00011194206403692357
4349,Vasyl Stefanyk Precarpathian National University,0.0005897385492431689,0.40793905372894945,0.0,5.306635267758935e-05
4350,Solar Turbines Incorporated,0.0007863180656575585,0.4196502227355222,0.0,0.0002360661681229497
4351,Lanzhou Institute of Husbandry & Pharmaceutical Sciences CAAS,0.000982897582071948,0.41597841197154306,5.946323736785434e-09,0.00017663702507157573
4352,Russian Academy of Science Lebedev Physical Institute,0.004914487910359741,0.42236798405845233,3.175924333667681e-06,0.00024718767067321494
4353,Karpagam Academy of Higher Education (KAHE),0.0007863180656575585,0.4251211766672238,0.0,9.285506624902511e-05
4354,Odessa National Polytechnic University,0.0005897385492431689,0.40767751242186245,0.0,4.9817768199161246e-05
4355,Odesa National University of Technology,0.0005897385492431689,0.40767751242186245,0.0,4.9817768199161246e-05
4356,Myongji University,0.00039315903282877927,0.40806995026472004,0.0,7.079896305007721e-05
4357,University of Winchester,0.0005897385492431689,0.40715543460861214,0.0,5.5357637037701716e-05
4358,Saint Petersburg State University of Civil Aviation,0.00039315903282877927,0.40692744580433565,0.0,4.8895038720202925e-05
4359,Indian Institute of Science Education & Research (IISER) - Bhopal,0.0005897385492431689,0.41580840281183584,0.0,0.00011630278371240503
4360,Polaris Applied Sciences Inc.,0.0005897385492431689,0.4073184402274001,0.0,5.418907355556648e-05
4361,Henan Finance University,0.0011794770984863377,0.43393329352554805,8.43362487546394e-07,0.0001613673135370388
4362,Central Institute of Aviation Motors,0.0005897385492431689,0.41502814718120257,0.0,0.00010865403656942978
4363,Institute of Combustion Problems,0.0007863180656575585,0.42515670706226494,3.97471892293954e-06,9.127989676764031e-05
4364,National Academy of Sciences of Georgia,0.0005897385492431689,0.40715543460861214,0.0,4.902311902995533e-05
4365,General University Gregorio Maranon Hospital,0.0023589541969726755,0.42010075150714343,9.022132784672907e-08,0.00031466358922045847
4366,Hodeidah University,0.0005897385492431689,0.40774286630330236,0.0,6.069869510556588e-05
4367,General University Hospital Prague,0.000982897582071948,0.4086600257069409,2.147283571616962e-09,7.018845935198055e-05
4368,Government Engineering College Dahod,0.0007863180656575585,0.4069925594047524,0.0,4.887197885679851e-05
4369,Texas A&M Engineering Experimental Station,0.0013760566149007274,0.41601243048740594,1.207847009034541e-09,0.00020172049909250527
4370,Institute of Organic Chemistry of the Polish Academy of Sciences,0.001572636131315117,0.42870385976740266,0.0,0.0002429500198776365
4371,ABV-Indian Institute of Information Technology & Management Gwalior,0.0005897385492431689,0.407579520871725,0.0,5.527624234098337e-05
4372,Prairie View A&M University,0.003145272262630234,0.42661858436766187,7.887293084836901e-08,0.00038856543688962593
4373,Dukhov Research Institute of Automatics (VNIIA),0.002752113229801455,0.42117900314621626,2.80313240713198e-07,0.0003564930206830548
4374,Jiaying University,0.000982897582071948,0.42569037656903763,3.9724121457193095e-06,0.0001016451632331791
4375,Morgan State University,0.0005897385492431689,0.407906342715099,0.0,5.9471455402290185e-05
4376,Ministry of Water Resources,0.0007863180656575585,0.427982500420663,0.0,0.0001769023818329341
4377,Ankara University,0.0005897385492431689,0.41489274936791454,0.0,0.00010924572066406875
4378,Defence Research & Development Canada,0.0005897385492431689,0.41489274936791454,0.0,0.00010924572066406875
4379,IE University,0.0005897385492431689,0.4198580389567514,0.0,8.651776491879879e-05
4380,Kanazawa University,0.000982897582071948,0.41710396851426695,1.4106190317372562e-08,0.00017994665828704852
4381,S.S. Kutateladze Institute of Thermophysics Siberian Division of the Russian Academy of Sciences,0.0007863180656575585,0.4189934931224776,0.0,0.00018037474073707602
4382,Universidad de Guadalajara,0.001965795164143896,0.41557062331508865,3.54914017295207e-07,0.00024420243098539256
4383,Pontificia Universidad Catolica de Valparaiso,0.0005897385492431689,0.40696,0.0,5.415825350444441e-05
4384,Univerity Malakand,0.0011794770984863377,0.43245770636742326,6.52048978766697e-09,0.00016826433835617928
4385,University of Health Science - Pakistan,0.0013760566149007274,0.40793905372894945,2.7512064192851097e-08,6.386466926584277e-05
4386,University of Thi-Qar,0.0013760566149007274,0.434081406263333,1.7901710542470132e-08,0.00017813913513404437
4387,University of Tennessee at Chattanooga,0.002555533713387065,0.4198233886275481,1.7648954982966149e-07,0.00023249356001231954
4388,Tongren University,0.002555533713387065,0.43534445870774496,1.0619702605885628e-08,0.00023812776333906286
4389,Kharazmi University,0.0005897385492431689,0.41499428944362865,0.0,0.00011247516594554853
4390,Institute of Physics SAS,0.000982897582071948,0.41737774860518545,0.0,0.00012193719702265342
4391,Hebei Sport University,0.0007863180656575585,0.41577441765427053,0.0,0.00011812061586582343
4392,Universiti Tenaga Nasional,0.0017692156477295067,0.43400733725791313,6.820335968911834e-06,0.00022996779015057851
4393,Alexandru Ioan Cuza University,0.0005897385492431689,0.40709026888604355,0.0,5.6676911089086314e-05
4394,Madanapalle Institute of Technology & Science,0.0023589541969726755,0.43770435381173634,5.8369799033029056e-06,0.00032403994502380143
4395,Helmut Schmidt University,0.0013760566149007274,0.4172065939473468,1.2763024025377414e-08,0.00024085015635104455
4396,Wuhu Institute of Technology,0.0017692156477295067,0.44728743515343355,3.891138108566494e-09,0.0003879744793535613
4397,CSIC - Instituto de Ciencia de Materiales de Barcelona (ICMAB),0.0007863180656575585,0.41574043805165084,0.0,0.00017873316329692897
4398,University of Donja Gorica,0.0005897385492431689,0.40709026888604355,0.0,5.085693600318793e-05
4399,Universidad de Las Palmas de Gran Canaria,0.004717908393945351,0.4383077718421506,1.0716685273605519e-05,0.0006453491247705016
4400,Renault SA,0.0007863180656575585,0.41482508358476716,0.0,0.0001741855202380013
4401,Lahore University of Management Sciences,0.0005897385492431689,0.4198926950061907,0.0,0.00012883153719799354
4402,ESIEE Paris,0.004914487910359741,0.43695241367462634,1.557117447289112e-06,0.0006363631655066945
4403,Astrakhan State University,0.0011794770984863377,0.41468981821146167,1.6646550565075078e-07,0.00011471730073867423
4404,Universidade do Estado de Santa Catarina,0.0005897385492431689,0.41533311561071196,0.0,0.00012261246534013654
4405,Kocaeli University,0.0005897385492431689,0.40725322232007044,0.0,5.122984685321196e-05
4406,Zewail City of Science & Technology,0.001965795164143896,0.4348978370522356,4.300765592837754e-06,0.00029001959288188836
4407,City of Hope,0.0013760566149007274,0.40921888826321295,1.7597015008611574e-07,6.676820569583272e-05
4408,University of Bucharest,0.002162374680558286,0.4227189629383414,3.9196288124225867e-07,0.0003842416263934616
4409,Yerevan State University,0.000982897582071948,0.40888996061409855,0.0,7.759577732674463e-05
4410,Klinikum Coburg,0.0005897385492431689,0.41485891371717504,0.0,0.0001156266813514731
4411,Universidade Federal Rural de Pernambuco (UFRPE),0.0011794770984863377,0.4090543583145706,4.785374816746372e-08,6.372809711621474e-05
4412,Murata Manufacturing Co Ltd,0.0005897385492431689,0.40744893872647175,0.0,5.329217427061441e-05
4413,Swerea Group,0.0005897385492431689,0.41502814718120257,0.0,0.00011909921160057916
4414,University of Zagreb Faculty of Mechanical Engineering & Naval Architecture,0.0011794770984863377,0.41625071598068897,1.1537643071374721e-09,0.000201709155233303
4415,Scientific Research Company - Electron-Carat,0.0007863180656575585,0.4077755511022044,0.0,5.142256857283054e-05
4416,Lam Research Corporation,0.0007863180656575585,0.41816687217427045,0.0,0.000185527160803871
4417,Institute of Applied Physics of the Russian Academy of Sciences,0.0007863180656575585,0.4177890932982917,0.0,0.00012226609692909843
4418,Stamford Hospital,0.0005897385492431689,0.4070251240198432,0.0,5.67168595949743e-05
4419,SHT Smart High Tech AB,0.000982897582071948,0.41597841197154306,2.7607931635075224e-09,0.00013289286366277496
4420,AMOLF,0.001965795164143896,0.43482348918711,1.6135941393614077e-06,0.0002454176597851578
4421,Salzburg University,0.001572636131315117,0.4199273567772825,1.4722639199127028e-07,0.0002521720715679151
4422,Christchurch Hospital New Zealand,0.001572636131315117,0.41621665848469974,5.946323736785434e-09,0.00030146756842750497
4423,National Research & Development Institute Textiles & Leather INCDTP,0.0005897385492431689,0.419200659250103,0.0,0.00011966641468687616
4424,Cankaya University,0.003931590328287792,0.4252988880528384,1.0870080866122227e-06,0.0002976704218238528
4425,Opole University of Technology,0.008059760172989976,0.4411203607353451,5.917322050822452e-05,0.000537827599951723
4426,Vlerick Business School,0.0007863180656575585,0.41802941901553126,0.0,0.0002339416408069172
4427,Wilkes University,0.0007863180656575585,0.43482348918711,0.0,0.00017036171286524557
4428,International Centre for Bamboo & Rattan,0.0007863180656575585,0.40754686748918445,0.0,5.698849812573819e-05
4429,National Science Foundation (NSF),0.008059760172989976,0.4678991905813098,5.306446255275523e-05,0.0014385600078116105
4430,NSF - Directorate for Mathematical & Physical Sciences (MPS),0.0013760566149007274,0.41591039162783094,1.2485693519586515e-08,0.00017865586515202882
4431,NSF - Division of Mathematical Sciences (DMS),0.0013760566149007274,0.41591039162783094,1.2485693519586515e-08,0.00017865586515202882
4432,Institute of Subtropical Agriculture CAS,0.013760566149007274,0.44177160225792445,4.152364018763772e-06,0.0016587516285492888
