university_name,x_coor,y_coor
Guangdong University of Technology,22.9774866,113.32840959091754
Russian Academy of Sciences,43.197435850000005,131.92625965451398
Shaoyang University,26.9443424,110.9631102
Nanjing Agricultural University,32.030169,118.7896344
University of Agriculture Faisalabad,31.433938400000002,73.06893181271265
Shandong University of Technology,36.810719250000005,117.99585370130492
ITMO University,59.9567438,30.308737715505558
Sanming University,26.199409799999998,117.5601131071105
Shandong Huayu University of Technology,,
Beijing Sport University,40.0234247,116.31245919632072
Nanjing Tech University,25.050326,121.5495896
Beijing Polytechnic College,39.7711843,116.50067505257226
Government College University Lahore,31.573151799999998,74.30835356571484
Western Sydney University,-34.065433,150.7932545
Central China Normal University,30.52020545,114.35671002253716
Virtual University of Pakistan,31.5495019,74.3280204
Shaanxi Normal University,34.15527855,108.88663126165171
University of Cambridge,52.2006233,0.1104744
Donghua University,31.206218,121.41054788696036
Heilongjiang University,45.70665285,126.6138772643916
Quzhou University,36.7698986,114.9585243
Guilin University of Aerospace Technology,25.2816521,110.3687737823749
SINTEF,59.945087,10.712809163739834
Yonsei University,37.56777675,126.9394028820764
Sichuan Police College,28.880110000000002,105.42479495261423
Langfang Normal University,,
Zhejiang Gongshang University,30.287437699999998,120.13195050930216
Singapore-MIT Alliance for Research & Technology Centre (SMART),,
University of West Bohemia Pilsen,50.8559068,0.5781298303550295
Jishou University,28.265262,109.6938658
University of Azad Jammu & Kashmir,33.150507000000005,73.74508067189045
Xi'an Jiaotong-Liverpool University,31.27217325,120.73679031822311
Hebei University of Engineering,36.7552611,114.47584394992674
Curtin University,-32.0056018,115.89279442554067
University of International Relations,40.0025522,116.27995840831916
Institute of Physics CAS,31.45078995,119.42580316441098
Zhengzhou Normal University,34.864585149999996,113.65088194167652
Jiamusi University,46.8037423,130.3747185
China Institute of Water Resources & Hydropower Research,39.9100565,116.3263594
National Cheng Kung University,22.9991916,120.21624663043474
University of East Anglia,52.62106225,1.2356187242525833
Yutong,-2.1985384999999997,-79.81905411786437
University of Gothenburg,57.69854645,11.971242155543006
University of Kufa,32.0312878,44.37261960910814
ShanghaiTech University,31.179430500000002,121.59023445501072
University of Warwick,52.3813073,-1.5639569481637439
Kitami Institute of Technology,43.82370675,143.90310399323542
Universidad de Castilla-La Mancha,38.9790776,-1.8578475610320626
Shanghai University of Engineering Science,31.05726405,121.20086678443607
Griffith University,-27.54662495,153.06429222548272
Hunan University of Chinese Medicine,,
Xingtai University,37.08839815,114.4995277794651
Jiangxi University of Finance & Economics,,
University of Birmingham,52.4522956,-1.9312856726008194
Nanchang Institute Technology,28.720739899999998,115.8211520906174
Macquarie University,-33.77400285,151.11276761415485
City University of Macau,22.16393045,113.55745491871878
Railway Police College,34.790101750000005,113.64536022840909
Pingxiang University,37.0634355,115.0254894
University of Manitoba,49.8091536,-97.13304179007197
Hasselt University,50.925558499999994,5.391082565999431
Tokyo Institute of Technology,35.605038050000005,139.6827406514703
University of Engineering & Technology Taxila,-43.5240894,172.5803057563435
Jingdezhen Ceramic Institute,29.3326123,117.31077706408786
South Central Minzu University,30.485941,114.3884038
Shanghai University of Finance & Economics,31.3067183,121.49119728996979
Islamic Azad University,34.836724700000005,48.561978554493265
Dalian Jiaotong University,38.91154215,121.56533884942095
Heilongjiang International University,45.856438049999994,126.54597054715705
Capital University of Economics & Business,14.56483225,120.99376312345164
Shizuoka University,34.9647349,138.429058
Nanchang Hangkong University,,
China Shipbuilding Industry Corporation,35.9875611,120.26726887074065
Anhui Medical University,31.8512134,117.25763932024238
Hebei Agricultural University,38.5208354,114.9630952825424
Baotou Teachers College,40.6546982,109.88019693405778
University of Southern Denmark,55.367853249999996,10.42805340701966
Beijing Institute of Graphic Communication,39.743392650000004,116.3232040772082
University of Guelph,43.535193,-80.21894225207431
Chongqing University of Arts & Sciences,,
Mawlana Bhashani Science & Technology University,24.23940415,89.88921619970563
International Islamic University Chittagong (IIUC),22.495154,91.72436809078478
Mississippi State University,33.4386876,-88.79432320417112
XCMG Group,8.9551192,125.56600053383937
Northeast Forestry University - China,45.7186275,126.62873852052452
Carnegie Mellon University,40.444189699999995,-79.94271918393466
Bengbu University,32.926551450000005,117.27148145943482
Hankuk University Foreign Studies,37.597081450000005,127.05874131341113
University of Stuttgart,48.7133801,9.212072975943657
Zhongyuan University of Technology,34.5862768,113.68256915301174
Westlake University,30.335980900000003,120.03197134229941
Yunnan Minzu University,24.8414992,102.8507803740249
Huaqiao University,24.6004712,118.0816574
Xihua University,30.77973515,103.95272772791482
University of Pennsylvania,39.9493382,-75.1896439962691
United States Environmental Protection Agency,39.13674895,-84.51119724161518
Hunan University of Technology,27.82358385,113.10370386930231
Lomonosov Moscow State University,55.7055406,37.5360595
Binzhou Medical University,,
Chinese Academy of Medical Sciences - Peking Union Medical College,,
University of Lagos,6.5119319,3.3936785627510107
South China Normal University,23.1430206,113.33995829561603
Bharathidasan University,10.67566,78.74201488467381
China University of Geosciences,30.5253902,114.39380483820446
Beijing Hospital,39.90334765,116.27060866549539
Qingdao University of Science & Technology,36.001464350000006,120.1162403027048
Novosibirsk State Technical University,,
Princeton University,40.33867515,-74.65836549131683
Tianjin University of Commerce,38.9915678,117.3341424
University of Notre Dame,41.704567749999995,-86.23822026017265
National Taiwan University,25.01688615,121.53852099555085
Simon Fraser University,49.276709600000004,-122.91780296438841
Technical University of Berlin,48.7309449,21.2437449
Guangdong University of Petrochemical Technology,21.682063749999998,110.91776435669564
Sukkur IBA University,27.7257661,68.8198626
Worcester Polytechnic Institute,42.274315,-71.80845674552586
Portland State University,45.51181205,-122.68492999382892
Beijing Wuzi University,,
Adam Mickiewicz University,78.6857465,16.4568715
Kohat University of Science & Technology,33.522499100000005,71.44510325353357
Izmir Institute of Technology,38.3226588,26.637729502462555
Hubei University of Technology,30.4868868,114.3078559
China National Tobacco Corporation,,
Shandong First Medical University & Shandong Academy of Medical Sciences,36.1315649,117.08464815118177
Dalian Minzu University,23.9035376,120.528522
Yangtze University,60.4517049,22.2811246
Xiangtan University,27.885261800000002,112.85729111681958
Clarkson University,44.65958875,-75.00623974830918
Ecole Military Polytechnic,,
Shanxi University Finance & Economics,34.2119216,108.94888439109639
Rensselaer Polytechnic Institute,42.729921950000005,-73.67953982458829
National Changhua University of Education,24.0811381,120.55869602069413
Fuyang Normal University,32.891161800000006,115.77953538498099
Concordia University - Canada,45.49524405,-73.57842699164942
Jiangsu University of Technology,31.2787148,120.72376292616886
International Organization for Migration,6.9124778,79.8685919
Beijing International Studies University,39.91168385,116.55758259654391
North Carolina State University,35.7714749,-78.6741935
Xinyang Normal University,32.3246087,114.78677117711521
University of Punjab,31.4471128,74.26791323793276
Jiaxing University,30.521595,120.7195312
Hunan Normal University,28.19096515,112.94508125133855
Nanjing Institute of Technology,31.9258106,118.87669214440967
South China Agricultural University,23.16120685,113.34810269599234
University Sri Jayewardenepura,6.79722735,79.90122421406977
European Space Agency,48.84813895,2.304303137855893
Universidade Nova de Lisboa,38.7328407,-9.1602002
Doshisha University,35.0304815,135.76063700464476
Jiangsu Normal University,34.197473099999996,117.17333155341245
Universidad Tecnica Federico Santa Maria,-33.035183149999995,-71.59528445233704
Tampere University,61.4949874,23.7787927
Shandong Academy of Agricultural Sciences,,
Anhui Normal University,30.6122053,116.99206035835778
Aarhus University,56.1670905,10.202617693592895
Liaoning Petrochemical University,41.856400550000004,123.78787733648124
Istanbul Technical University,41.10504645,29.02632676574676
Sungkyunkwan University (SKKU),37.5870459,126.99062637670926
Yancheng Teachers University,33.3855434,120.15203460799395
Wayne State University,42.35720515,-83.07094978691399
NEC Corporation,10.88556015,123.06415877001936
University of Sulimanyah,53.5248498,-113.5222479
National Chengchi University,24.98159995,121.57543234141026
Sapienza University Rome,41.9034614,12.514804345877806
Rutgers State University Newark,,
Henan University of Economics & Law,34.7843333,113.81365727210655
Beijing Institute of Microbiology & Epidemiology,40.00231505,116.37726735082572
Yangtze Normal University,29.7528106,107.26035445292945
Royal College of Art - UK,51.500841550000004,-0.17914971498845972
West Anhui University,31.762067549999998,116.4765421140803
Okayama University,34.6889507,133.9220318952756
Lulea University of Technology,65.6182538,22.138308511208276
University Teknikal Malaysia Melaka,2.312416,102.31987755903299
Isuzu Motors Limited,13.551420499999999,80.02101241761724
Volkswagen,49.09231135,18.953671424338253
Sunway University,3.0671722499999996,101.60385821082119
University of New Brunswick,45.945530250000004,-66.64018313486694
China Academy of Transportation Sciences,,
Xi'an University of Architecture & Technology,,
Beijing University of Agriculture,40.09313325,116.30407613911594
Wuhan University of Science & Technology,30.52021715,114.41184627402748
Anhui University of Technology,31.8403891,117.2501941133908
Hebei University of Chinese Medicine,38.38251375,117.4370310168895
University of Management & Technology (UMT),2.15488385,102.72797247432138
Quaid I Azam University,,
Northwest University of Political Science & Law,34.154864950000004,108.91086788262325
Universidad Politecnica de Madrid,40.3894276,-3.6282862167150904
University of Arizona,33.45205165,-112.06367894217559
Wilfrid Laurier University,43.4727989,-80.52808627925782
National Institute of Standards & Technology (NIST) - USA,39.131611649999996,-77.21654057478742
Bauhaus-Universitat Weimar,50.97571335,11.330109194410245
Haier,51.4303238,8.7483445
Dongguan University of Technology,23.05338595,113.76842277431099
Xinjiang Medical University,43.83684015,87.57532629331104
Hiroshima University,34.4019766,132.7123195
